date,ticker,market,open,close,high,low,adjclose,volume,zadjcp
2025-02-28 00:00:00-05:00,AXP,dj30,296,296.1099854,297.3200073,294.9700012,296.1099854,107849,1
2025-02-28 00:00:00-05:00,BA,dj30,174.5200043,174.8549957,175.2734985,173.8000031,174.8549957,323776,1
2025-02-28 00:00:00-05:00,MRK,dj30,89.34999847,91.51999664,91.76999664,90.70500183,91.51999664,647219,1
2025-02-28 00:00:00-05:00,KO,dj30,70.72000122,71.16999817,71.55999756,71.08999634,71.16999817,1212918,1
2025-02-28 00:00:00-05:00,PFE,dj30,26.28499985,26.125,26.23500061,26.04999924,26.125,2290309,1
2025-02-28 00:00:00-05:00,VZ,dj30,43.08000183,43.49499893,43.75,43.38000107,43.49499893,1129359,1
2025-02-28 00:00:00-05:00,CSCO,dj30,63.98500061,63.68989944,63.98500061,63.39319992,63.68989944,1323211,1
2025-02-28 00:00:00-05:00,CVX,dj30,155.6900024,156.085907,156.5299988,154.9450073,156.085907,313233,1
2025-02-28 00:00:00-05:00,XOM,dj30,110.0100021,109.9000015,110.1600037,109.3399963,109.9000015,956975,1
2025-02-28 00:00:00-05:00,WBA,dj30,10.63000011,11.23999977,11.48999977,10.59000015,11.23999977,4136777,1
2025-02-28 00:00:00+00:00,AAL.L,ftse,2330,2340.5,2360,2301.5,2340.5,780069,1
2025-02-28 00:00:00+00:00,ABF.L,ftse,1862.5,1898,1899.5,1862.5,1898,174678,1
2025-02-28 00:00:00+00:00,AHT.L,ftse,4747,4796,4813,4740,4796,224113,1
2025-02-28 00:00:00+00:00,ALW.L,ftse,1260,1262,1266.5,1254,1262,197806,1
2025-02-28 00:00:00+00:00,ANTO.L,ftse,1741.5,1735,1757.5,1719.5,1735,326556,1
2025-02-28 00:00:00+00:00,AV.L,ftse,543.2000122,547,547.2000122,537.7999878,547,5561904,1
2025-02-28 00:00:00+00:00,AZN.L,ftse,11942,11970,12006,11904,11970,451292,1
2025-02-28 00:00:00+00:00,BA.L,ftse,1400.5,1398.5,1420,1374,1398.5,3995816,1
2025-02-28 00:00:00+00:00,BARC.L,ftse,299.1000061,306.5499878,307.0499878,297.2999878,306.5499878,26778112,1
2025-02-28 00:00:00+00:00,BATS.L,ftse,3063,3085,3090,3055,3085,1244596,1
2025-02-28 00:00:00+00:00,BKG.L,ftse,3534,3700,3704,3524,3700,250981,1
2025-02-28 00:00:00+00:00,BLND.L,ftse,359.3999939,359.3999939,363.2000122,359.3999939,359.3999939,415652,1
2025-02-28 00:00:00+00:00,BNZL.L,ftse,3308,3342,3346,3308,3342,95860,1
2025-02-28 00:00:00+00:00,BP.L,ftse,436.5499878,433.7999878,437.2000122,431.7000122,433.7999878,7074649,1
2025-02-28 00:00:00+00:00,BT-A.L,ftse,157.4499969,160.2160034,160.3999939,157.3500061,160.2160034,7144884,1
2025-02-28 00:00:00+00:00,BTRW.L,ftse,413.2999878,428.3999939,429,411.5682068,428.3999939,1042095,1
2025-02-28 00:00:00+00:00,CNA.L,ftse,146.8999939,148.9199066,149.2496948,146.5500031,148.9199066,2869087,1
2025-02-28 00:00:00+00:00,CPG.L,ftse,2754,2763,2780,2750,2763,702002,1
2025-02-28 00:00:00+00:00,CRDA.L,ftse,3213,3314,3336,3204,3314,139126,1
2025-02-28 00:00:00+00:00,DCC.L,ftse,5275,5350,5350,5270,5350,58917,1
2025-02-28 00:00:00+00:00,DGE.L,ftse,2113.5,2166,2166.5,2109,2166,3348690,1
2025-02-28 00:00:00+00:00,DPLM.L,ftse,4438,4490,4500,4438,4490,19043,1
2025-02-28 00:00:00+00:00,FCIT.L,ftse,1146,1147.555054,1154,1144,1147.555054,157251,1
2025-02-28 00:00:00+00:00,GAW.L,ftse,14100,14300,14320,14100,14300,8864,1
2025-02-28 00:00:00+00:00,GSK.L,ftse,1462.5,1474.5,1475.23999,1460,1474.5,1450894,1
2025-02-28 00:00:00+00:00,HLMA.L,ftse,2749,2784,2796,2749,2784,119849,1
2025-02-28 00:00:00+00:00,HSBA.L,ftse,913.2000122,923.4000244,925.5999756,909.0999756,923.4000244,8482009,1
2025-02-28 00:00:00+00:00,HSX.L,ftse,1157,1183,1193,1156.800049,1183,392285,1
2025-02-28 00:00:00+00:00,HWDN.L,ftse,776.5,772.5,786,771.5,772.5,1711439,1
2025-02-28 00:00:00+00:00,ICG.L,ftse,2256,2264,2270,2242,2264,210564,1
2025-02-28 00:00:00+00:00,III.L,ftse,3992,3942.648926,3993,3921,3942.648926,824959,1
2025-02-28 00:00:00+00:00,IMB.L,ftse,2781,2799,2809,2780,2799,441429,1
2025-02-28 00:00:00+00:00,IMI.L,ftse,1835,1977,2000.560059,1831,1977,440572,1
2025-02-28 00:00:00+00:00,INF.L,ftse,848.7999878,859.4000244,860.5999756,848.5999756,859.4000244,246676,1
2025-02-28 00:00:00+00:00,JD.L,ftse,78.62000275,79.5,79.55999756,78.30000305,79.5,2348528,1
2025-02-28 00:00:00+00:00,KGF.L,ftse,246.8999939,250,250.8999939,246.8999939,250,3278653,1
2025-02-28 00:00:00+00:00,LAND.L,ftse,567.5,565.6339722,577,565,565.6339722,699088,1
2025-02-28 00:00:00+00:00,LGEN.L,ftse,241.5,244.7400055,245.1000061,239.9100037,244.7400055,3943562,1
2025-02-28 00:00:00+00:00,LLOY.L,ftse,71.77999878,72.10800171,72.30000305,71.13169861,72.10800171,47447995,1
2025-02-28 00:00:00+00:00,MKS.L,ftse,353.3999939,355.5,358.2999878,353.2999878,355.5,1174321,1
2025-02-28 00:00:00+00:00,NG.L,ftse,965.2000122,975,976.5999756,964.4000244,975,1627950,1
2025-02-28 00:00:00+00:00,NWG.L,ftse,471.5,475.6000061,479.8999939,466.8999939,475.6000061,11607352,1
2025-02-28 00:00:00+00:00,NXT.L,ftse,9930,10015,10060,9926,10015,32536,1
2025-02-28 00:00:00+00:00,PRU.L,ftse,710.4000244,726.5999756,727.2000122,706.2000122,726.5999756,1795833,1
2025-02-28 00:00:00+00:00,PSN.L,ftse,1128.5,1198.5,1202.5,1123.5,1198.5,1005566,1
2025-02-28 00:00:00+00:00,PSON.L,ftse,1310,1352.5,1401,1310,1352.5,1093319,1
2025-02-28 00:00:00+00:00,REL.L,ftse,3769,3810,3816,3768,3810,1118738,1
2025-02-28 00:00:00+00:00,RIO.L,ftse,4737.5,4784,4803,4705,4784,1630696,1
2025-02-28 00:00:00+00:00,RKT.L,ftse,5214,5276,5302,5206,5276,361761,1
2025-02-28 00:00:00+00:00,RR.L,ftse,735.2000122,752.197998,758.4000244,732.2000122,752.197998,14196998,1
2025-02-28 00:00:00+00:00,RTO.L,ftse,389,393.5,396.1000061,385,393.5,1854483,1
2025-02-28 00:00:00+00:00,SBRY.L,ftse,256.2000122,258.6000061,259.2000122,256,258.6000061,1242716,1
2025-02-28 00:00:00+00:00,SDR.L,ftse,368.3999939,370.2000122,371.6000061,365.7999878,370.2000122,423409,1
2025-02-28 00:00:00+00:00,SGE.L,ftse,1255.5,1270.5,1274,1253.5,1270.5,325802,1
2025-02-28 00:00:00+00:00,SGRO.L,ftse,696.4000244,706.8839722,710,696,706.8839722,285402,1
2025-02-28 00:00:00+00:00,SHEL.L,ftse,2643,2629,2652.5,2623,2629,2089134,1
2025-02-28 00:00:00+00:00,SMIN.L,ftse,2002,2022,2028,1998,2022,416363,1
2025-02-28 00:00:00+00:00,SMT.L,ftse,1036.5,1033.5,1041,1028.339966,1033.5,1427589,1
2025-02-28 00:00:00+00:00,SN.L,ftse,1142,1154,1154,1127.5,1154,586197,1
2025-02-28 00:00:00+00:00,SPX.L,ftse,7170,7280,7310,7170,7280,32458,1
2025-02-28 00:00:00+00:00,SSE.L,ftse,1485.5,1517,1520,1485,1517,772827,1
2025-02-28 00:00:00+00:00,STAN.L,ftse,1252,1267.5,1271.224976,1252,1267.5,3126732,1
2025-02-28 00:00:00+00:00,STJ.L,ftse,1088,1065,1093,1055,1065,855804,1
2025-02-28 00:00:00+00:00,SVT.L,ftse,2448,2489,2494,2445,2489,143866,1
2025-02-28 00:00:00+00:00,TSCO.L,ftse,378.2999878,379.1000061,382.1000061,378.2999878,379.1000061,2215433,1
2025-02-28 00:00:00+00:00,TW.L,ftse,109.8000031,114.8000031,115.0329971,109.6999969,114.8000031,22040201,1
2025-02-28 00:00:00+00:00,ULVR.L,ftse,4441,4485.726563,4488,4435,4485.726563,1853933,1
2025-02-28 00:00:00+00:00,UTG.L,ftse,826,837.5,840.5,826,837.5,144009,1
2025-02-28 00:00:00+00:00,UU.L,ftse,961,977.4000244,978.5999756,960.2000122,977.4000244,176781,1
2025-02-28 00:00:00+00:00,VOD.L,ftse,69.16000366,69.91999817,70.04000092,69.05999756,69.91999817,62980157,1
2025-02-28 00:00:00+00:00,WEIR.L,ftse,2258,2414,2420,2258,2414,701008,1
2025-02-28 00:00:00+00:00,WTB.L,ftse,2661,2658,2671,2651,2658,64278,1
2025-02-28 00:00:00+09:00,005930.KS,kospi,55400,54500,55700,54500,54500,28036698,1
2025-02-28 00:00:00+09:00,000660.KS,kospi,191600,190200,193000,188700,190200,5533027,1
2025-02-28 00:00:00+09:00,005380.KS,kospi,198600,193000,198800,193000,193000,1187503,1
2025-02-28 00:00:00+09:00,000270.KS,kospi,93500,93200,94400,93000,93200,1640049,1
